kc_word	kc_freq	eng_gloss	pmi_score	pair_count	confidence	rank
Bethuel	10	bethuel	11.5415	10	36.4974	1
Bezalel	11	bezaleel	11.2341	8	31.7747	1
Bezalel	11	uri	10.9186	5	24.4146	2
Bezalel	11	hur	9.8190	5	21.9560	3
Bezalel	11	son	2.7758	6	6.7994	4
Bezer	5	bezer	12.5415	5	28.0436	1
Biakinn	114	temple	6.3065	56	47.1935	1
Biakinn	114	house	2.1236	29	11.4361	2
Biakinn	114	sanctuary	3.9310	7	10.4004	3
Biakinn	114	teach	3.4323	9	10.2968	4
Biakinn	114	chief	3.1670	9	9.5011	5
Biakinnpi	574	house	3.5186	384	68.9501	1
Biakinnpi	574	temple	4.4525	78	39.3236	2
Biakinnpi	574	build	3.4141	78	30.1521	3
Biakinnpi	574	sanctuary	4.3152	46	29.2670	4
Biakinnpi	574	court	4.0611	36	24.3665	5
Biakna	20	place	3.8255	8	10.8202	1
Biakna	20	god	1.3888	7	3.6745	2
Biakna	20	lord	1.0199	9	1.3978	3
Biaknatau	27	altar	5.9426	20	26.5762	1
Biaknatau	27	offer	4.2642	11	14.1427	2
Biaknatau	27	burn	3.7943	7	10.0389	3
Biaknatau	27	thereof	3.0084	5	6.7270	4
Biaknatau	27	day	1.3470	5	3.0119	5
Biakpiakna	11	offer	4.6852	6	11.4763	1
